for|||1|||0|||0|||1
<=|||1|||0|||8|||1
++|||1|||0|||12|||1
+|||1|||0|||21|||1
for|||2|||1|||5|||1
<=|||2|||1|||13|||1
++|||2|||1|||17|||1
+=|||1|||1|||20|||1
for|||3|||2|||0|||1
<=|||3|||2|||8|||1
+=|||2|||2|||12|||1
+|||2|||2|||22|||1
for|||4|||3|||0|||1
<=|||4|||3|||8|||1
+=|||3|||3|||12|||1
+|||3|||3|||22|||1
for|||5|||4|||5|||1
<=|||5|||4|||13|||1
++|||3|||4|||17|||1
*=|||1|||4|||20|||1
for|||6|||5|||17|||1
<|||1|||5|||25|||1
length|||1|||5|||28|||1
++|||4|||5|||31|||1
+|||4|||5|||43|||1
for|||7|||6|||0|||1
length|||2|||6|||7|||1
-|||1|||6|||8|||1
>=|||1|||6|||12|||1
--|||1|||6|||16|||1
+|||5|||6|||28|||1
for|||8|||7|||5|||1
<|||2|||7|||13|||1
length|||3|||7|||16|||1
++|||5|||7|||19|||1
+=|||4|||7|||22|||1
for|||9|||8|||11|||1
<|||3|||8|||19|||1
++|||6|||8|||23|||1
+|||6|||8|||33|||1
=|||16|||8|||39|||1
+|||7|||8|||41|||1
=|||17|||8|||45|||1
=|||18|||8|||49|||1
for|||10|||9|||9|||1
>|||1|||9|||13|||1
/=|||1|||9|||17|||1
++|||7|||9|||21|||1
for|||11|||10|||9|||1
>|||2|||10|||13|||1
/=|||2|||10|||17|||1
=|||23|||10|||21|||1
*|||1|||10|||23|||1
+|||8|||10|||25|||1
%|||1|||10|||27|||1
for|||12|||11|||8|||1
<|||4|||11|||16|||1
length|||4|||11|||19|||1
++|||8|||11|||22|||1
>|||3|||11|||30|||1
for|||13|||12|||8|||1
<|||5|||12|||16|||1
length|||5|||12|||19|||1
++|||9|||12|||22|||1
<|||6|||12|||30|||1
for|||14|||13|||9|||1
!=|||1|||13|||15|||1
=|||32|||13|||19|||1
=|||33|||13|||23|||1
%|||2|||13|||25|||1
=|||34|||13|||29|||1
for|||15|||14|||9|||1
<=|||6|||14|||17|||1
/|||1|||14|||19|||1
++|||10|||14|||23|||1
%|||3|||14|||28|||1
==|||1|||14|||30|||1
=|||38|||14|||34|||1
for|||16|||15|||0|||1
<|||7|||15|||10|||1
length|||6|||15|||13|||1
/|||2|||15|||14|||1
++|||11|||15|||18|||1
=|||40|||15|||22|||1
=|||41|||15|||32|||1
length|||7|||15|||37|||1
-|||2|||15|||38|||1
-|||3|||15|||40|||1
length|||8|||15|||48|||1
-|||4|||15|||49|||1
-|||5|||15|||51|||1
=|||42|||15|||54|||1
for|||17|||16|||12|||1
<|||8|||16|||20|||1
++|||12|||16|||28|||1
!=|||2|||16|||45|||1
++|||13|||16|||50|||1
for|||18|||17|||13|||1
>|||4|||17|||17|||1
/=|||3|||17|||21|||1
=|||49|||17|||25|||1
*|||2|||17|||27|||1
+|||9|||17|||29|||1
%|||4|||17|||31|||1
for|||19|||18|||13|||1
<|||9|||18|||21|||1
++|||14|||18|||25|||1
*=|||2|||18|||28|||1
for|||20|||19|||7|||1
<|||10|||19|||15|||1
++|||15|||19|||23|||1
+|||10|||19|||40|||1
