for|||1|||0|||0|||8
(|||1|||0|||1|||8
(|||2|||0|||19|||8
for|||2|||1|||5|||8
(|||3|||1|||6|||8
for|||3|||2|||0|||8
(|||4|||2|||1|||8
(|||5|||2|||20|||8
for|||4|||3|||0|||8
(|||6|||3|||1|||8
(|||7|||3|||20|||8
for|||5|||4|||5|||8
(|||8|||4|||6|||8
for|||6|||5|||17|||8
(|||9|||5|||18|||8
(|||10|||5|||38|||8
for|||7|||6|||0|||8
(|||11|||6|||1|||8
(|||12|||6|||23|||8
for|||8|||7|||5|||8
(|||13|||7|||6|||8
for|||9|||8|||11|||8
(|||14|||8|||12|||8
{|||2|||8|||25|||8
(|||15|||8|||31|||8
for|||10|||9|||9|||8
(|||16|||9|||10|||8
for|||11|||10|||9|||8
(|||17|||10|||10|||8
for|||12|||11|||8|||8
(|||18|||11|||9|||8
if|||1|||11|||24|||8
(|||19|||11|||25|||8
for|||13|||12|||8|||8
(|||20|||12|||9|||8
if|||2|||12|||24|||8
(|||21|||12|||25|||8
for|||14|||13|||9|||8
(|||22|||13|||10|||8
for|||15|||14|||9|||8
(|||23|||14|||10|||8
if|||3|||14|||25|||8
(|||24|||14|||26|||8
for|||16|||15|||0|||8
(|||25|||15|||1|||8
{|||3|||15|||20|||8
for|||17|||16|||12|||8
(|||26|||16|||13|||8
(|||27|||16|||24|||8
if|||4|||16|||30|||8
(|||28|||16|||31|||8
(|||29|||16|||37|||8
for|||18|||17|||13|||8
(|||31|||17|||14|||8
for|||19|||18|||13|||8
(|||32|||18|||14|||8
for|||20|||19|||7|||8
(|||33|||19|||8|||8
(|||34|||19|||19|||8
(|||35|||19|||30|||8
(|||36|||19|||31|||8
for|||21|||20|||0|||8
(|||38|||20|||1|||8
for|||22|||20|||18|||8
(|||39|||20|||19|||8
if|||5|||20|||38|||8
(|||40|||20|||39|||8
{|||4|||20|||52|||8
for|||23|||21|||0|||8
(|||41|||21|||1|||8
{|||5|||21|||18|||8
for|||24|||21|||24|||8
(|||42|||21|||25|||8
if|||6|||21|||42|||8
(|||43|||21|||43|||8
for|||25|||22|||0|||8
(|||44|||22|||1|||8
{|||6|||22|||16|||8
(|||45|||22|||32|||8
for|||26|||23|||0|||8
(|||46|||23|||1|||8
{|||7|||23|||14|||8
for|||27|||23|||20|||8
(|||47|||23|||21|||8
{|||8|||23|||34|||8
(|||48|||23|||40|||8
(|||49|||23|||51|||8
(|||50|||23|||57|||8
(|||51|||23|||69|||8
for|||28|||24|||17|||8
(|||52|||24|||18|||8
{|||9|||24|||31|||8
(|||53|||24|||34|||8
(|||54|||24|||42|||8
(|||55|||24|||54|||8
for|||29|||25|||9|||8
(|||56|||25|||10|||8
for|||30|||26|||14|||8
(|||57|||26|||15|||8
(|||58|||26|||26|||8
if|||7|||26|||32|||8
(|||59|||26|||33|||8
for|||31|||27|||7|||8
(|||61|||27|||8|||8
(|||62|||27|||19|||8
(|||63|||27|||30|||8
(|||64|||27|||31|||8
(|||65|||27|||34|||8
for|||32|||28|||0|||8
(|||67|||28|||1|||8
{|||10|||28|||14|||8
for|||33|||28|||20|||8
(|||68|||28|||21|||8
if|||8|||28|||36|||8
(|||69|||28|||37|||8
if|||9|||28|||48|||8
(|||70|||28|||49|||8
(|||71|||28|||59|||8
(|||72|||29|||11|||8
for|||34|||29|||21|||8
(|||73|||29|||22|||8
(|||74|||29|||45|||8
(|||75|||30|||6|||8
{|||11|||30|||11|||8
(|||76|||30|||17|||8
(|||77|||31|||10|||8
{|||12|||31|||15|||8
(|||78|||32|||6|||8
{|||13|||32|||11|||8
(|||79|||32|||17|||8
(|||80|||33|||6|||8
{|||14|||33|||11|||8
(|||81|||33|||17|||8
(|||82|||34|||10|||8
{|||15|||34|||15|||8
(|||83|||35|||23|||8
{|||17|||35|||30|||8
(|||84|||35|||36|||8
(|||85|||36|||10|||8
{|||18|||36|||15|||8
(|||86|||36|||21|||8
(|||87|||37|||10|||8
{|||19|||37|||17|||8
(|||88|||38|||16|||8
{|||20|||38|||21|||8
(|||89|||38|||27|||8
(|||90|||39|||10|||8
{|||21|||39|||15|||8
(|||91|||40|||10|||8
{|||22|||40|||15|||8
(|||92|||41|||13|||8
{|||23|||41|||20|||8
if|||10|||41|||21|||8
(|||93|||41|||22|||8
(|||94|||42|||13|||8
{|||24|||42|||20|||8
if|||11|||42|||21|||8
