import|||1|||0|||0|||121
import|||2|||1|||0|||121
import|||4|||2|||0|||121
import|||5|||3|||0|||121
import|||8|||4|||0|||121
import|||9|||5|||0|||121
import|||12|||6|||0|||121
import|||13|||7|||0|||121
import|||15|||8|||0|||121
import|||16|||9|||0|||121
import|||17|||10|||0|||121
import|||19|||11|||0|||121
import|||20|||12|||0|||121
import|||21|||13|||0|||121
import|||22|||14|||0|||121
import|||23|||15|||0|||121
import|||29|||16|||0|||121
import|||31|||17|||0|||121
import|||33|||18|||0|||121
import|||39|||19|||0|||121
import|||44|||20|||0|||121
import|||45|||21|||0|||121
import|||47|||22|||0|||121
import|||53|||23|||0|||121
import|||54|||24|||0|||121
import|||55|||25|||0|||121
import|||58|||26|||0|||121
import|||59|||27|||0|||121
import|||60|||28|||0|||121
import|||63|||29|||0|||121
import|||64|||30|||0|||121
import|||66|||31|||0|||121
import|||68|||32|||0|||121
import|||70|||33|||0|||121
import|||71|||34|||0|||121
import|||76|||35|||0|||121
import|||78|||36|||0|||121
import|||79|||38|||0|||121
import|||83|||39|||0|||121
import|||84|||40|||0|||121
import|||85|||41|||0|||121
import|||89|||42|||0|||121
import|||90|||43|||0|||121
import|||93|||44|||0|||121
import|||94|||45|||0|||121
import|||97|||47|||0|||121
import|||98|||48|||0|||121
import|||99|||49|||0|||121
import|||104|||50|||0|||121
import|||105|||51|||0|||121
import|||106|||52|||0|||121
import|||107|||53|||0|||121
import|||109|||54|||0|||121
import|||112|||55|||0|||121
import|||116|||56|||0|||121
import|||117|||57|||0|||121
import|||118|||58|||0|||121
import|||119|||59|||0|||121
import|||120|||60|||0|||121
import|||122|||61|||0|||121
import|||123|||62|||0|||121
import|||125|||63|||0|||121
import|||129|||64|||0|||121
import|||133|||65|||0|||121
import|||134|||66|||0|||121
import|||135|||67|||0|||121
import|||136|||68|||0|||121
import|||137|||69|||0|||121
import|||139|||70|||0|||121
import|||140|||71|||0|||121
import|||141|||72|||0|||121
import|||146|||73|||0|||121
import|||149|||74|||0|||121
import|||151|||75|||0|||121
import|||155|||76|||0|||121
import|||156|||77|||0|||121
import|||163|||78|||0|||121
import|||167|||79|||0|||121
import|||169|||80|||0|||121
import|||172|||81|||0|||121
import|||173|||82|||0|||121
import|||174|||83|||0|||121
import|||176|||84|||0|||121
import|||179|||85|||0|||121
import|||182|||86|||0|||121
import|||185|||87|||0|||121
import|||186|||88|||0|||121
import|||187|||89|||0|||121
import|||190|||90|||0|||121
import|||191|||91|||0|||121
import|||192|||92|||0|||121
import|||196|||93|||0|||121
import|||197|||94|||0|||121
import|||199|||95|||0|||121
import|||201|||96|||0|||121
import|||202|||97|||0|||121
import|||203|||98|||0|||121
import|||206|||99|||0|||121
import|||207|||100|||0|||121
import|||210|||102|||0|||121
import|||213|||103|||0|||121
import|||215|||104|||0|||121
import|||218|||105|||0|||121
import|||220|||106|||0|||121
import|||222|||107|||0|||121
import|||225|||108|||0|||121
import|||226|||109|||0|||121
import|||232|||110|||0|||121
import|||236|||111|||0|||121
import|||239|||112|||0|||121
import|||241|||113|||0|||121
import|||245|||114|||0|||121
import|||251|||115|||0|||121
import|||252|||116|||0|||121
import|||254|||117|||0|||121
import|||258|||118|||0|||121
import|||259|||119|||0|||121
import|||264|||120|||0|||121
import|||268|||121|||0|||121
import|||269|||122|||0|||121
import|||273|||123|||0|||121
import|||277|||124|||0|||121
import|||278|||125|||0|||121
import|||279|||126|||0|||121
import|||282|||127|||0|||121
import|||284|||128|||0|||121
import|||285|||129|||0|||121
import|||286|||130|||0|||121
import|||287|||131|||0|||121
import|||290|||132|||0|||121
import|||293|||133|||0|||121
import|||294|||134|||0|||121
import|||298|||135|||0|||121
import|||300|||136|||0|||121
import|||301|||137|||0|||121
import|||303|||138|||0|||121
import|||307|||139|||0|||121
import|||308|||140|||0|||121
import|||310|||141|||0|||121
import|||316|||142|||0|||121
import|||317|||143|||0|||121
import|||318|||144|||0|||121
import|||320|||145|||0|||121
import|||321|||146|||0|||121
import|||322|||147|||0|||121
import|||326|||148|||0|||121
import|||327|||149|||0|||121
import|||328|||150|||0|||121
import|||330|||151|||0|||121
import|||332|||152|||0|||121
import|||335|||153|||0|||121
import|||336|||154|||0|||121
import|||337|||155|||0|||121
import|||341|||156|||0|||121
import|||342|||157|||0|||121
import|||344|||158|||0|||121
import|||347|||159|||0|||121
import|||350|||160|||0|||121
import|||354|||161|||0|||121
import|||355|||162|||0|||121
import|||356|||163|||0|||121
import|||361|||164|||0|||121
import|||367|||165|||0|||121
import|||368|||166|||0|||121
import|||369|||167|||0|||121
import|||373|||168|||0|||121
import|||374|||169|||0|||121
import|||376|||170|||0|||121
import|||378|||171|||0|||121
import|||380|||172|||0|||121
import|||382|||173|||0|||121
import|||383|||174|||0|||121
import|||387|||175|||0|||121
import|||389|||176|||0|||121
import|||395|||177|||0|||121
import|||397|||178|||0|||121
import|||398|||179|||0|||121
import|||401|||180|||0|||121
import|||402|||181|||0|||121
import|||404|||182|||0|||121
import|||408|||183|||0|||121
import|||409|||184|||0|||121
import|||410|||185|||0|||121
import|||411|||186|||0|||121
import|||418|||187|||0|||121
import|||423|||188|||0|||121
import|||427|||189|||0|||121
import|||428|||190|||0|||121
import|||430|||191|||0|||121
import|||433|||192|||0|||121
import|||434|||193|||0|||121
import|||438|||194|||0|||121
import|||439|||195|||0|||121
import|||440|||197|||0|||121
import|||443|||198|||0|||121
import|||445|||199|||0|||121
import|||447|||200|||0|||121
import|||449|||201|||0|||121
import|||453|||202|||0|||121
import|||456|||203|||0|||121
import|||458|||204|||0|||121
import|||466|||205|||0|||121
import|||467|||206|||0|||121
import|||469|||207|||0|||121
import|||470|||208|||0|||121
import|||477|||209|||0|||121
import|||482|||210|||0|||121
import|||483|||211|||0|||121
import|||486|||212|||0|||121
import|||487|||213|||0|||121
import|||490|||214|||0|||121
import|||492|||215|||0|||121
import|||493|||216|||0|||121
import|||494|||217|||0|||121
import|||497|||218|||0|||121
import|||498|||219|||0|||121
import|||500|||220|||0|||121
import|||502|||221|||0|||121
import|||507|||222|||0|||121
import|||508|||223|||0|||121
import|||511|||224|||0|||121
import|||512|||225|||0|||121
import|||519|||226|||0|||121
import|||521|||227|||0|||121
import|||522|||228|||0|||121
import|||525|||229|||0|||121
import|||529|||230|||0|||121
import|||532|||231|||0|||121
import|||534|||232|||0|||121
import|||535|||233|||0|||121
import|||536|||234|||0|||121
import|||539|||235|||0|||121
import|||543|||236|||0|||121
import|||547|||237|||0|||121
import|||549|||238|||0|||121
import|||553|||239|||0|||121
import|||554|||240|||0|||121
import|||557|||241|||0|||121
import|||558|||242|||0|||121
import|||559|||243|||0|||121
import|||560|||244|||0|||121
import|||561|||245|||0|||121
import|||562|||246|||0|||121
import|||564|||247|||0|||121
import|||567|||248|||0|||121
import|||570|||249|||0|||121
import|||574|||250|||0|||121
import|||577|||251|||0|||121
import|||579|||252|||0|||121
import|||582|||253|||0|||121
import|||584|||254|||0|||121
import|||585|||255|||0|||121
import|||588|||256|||0|||121
import|||591|||257|||0|||121
import|||592|||258|||0|||121
import|||593|||259|||0|||121
import|||595|||260|||0|||121
import|||596|||261|||0|||121
import|||599|||262|||0|||121
import|||600|||263|||0|||121
import|||604|||264|||0|||121
import|||605|||265|||0|||121
import|||606|||266|||0|||121
import|||607|||267|||0|||121
import|||609|||268|||0|||121
import|||611|||269|||0|||121
import|||617|||270|||0|||121
import|||620|||271|||0|||121
import|||621|||272|||0|||121
import|||623|||273|||0|||121
import|||624|||274|||0|||121
import|||626|||275|||0|||121
import|||627|||276|||0|||121
import|||628|||277|||0|||121
import|||633|||278|||0|||121
import|||635|||279|||0|||121
import|||637|||280|||0|||121
import|||639|||281|||0|||121
import|||640|||282|||0|||121
import|||642|||283|||0|||121
import|||646|||284|||0|||121
import|||652|||285|||0|||121
import|||653|||286|||0|||121
import|||659|||287|||0|||121
import|||661|||288|||0|||121
import|||662|||289|||0|||121
import|||663|||290|||0|||121
import|||664|||291|||0|||121
import|||669|||292|||0|||121
import|||670|||293|||0|||121
import|||674|||294|||0|||121
java.util.Scanner;|||1|||0|||1|||5
java.util.Scanner;|||2|||2|||1|||5
java.io.IOException;|||1|||3|||1|||5
